observed,resid,seasonal,timestamp,trend
394890140,113476264.67286345,38401411.81908795,2014-07-16,243012463.5080486
253011280,-11157383.689894713,21628445.67462284,2014-07-17,242540218.01527187
208959595,-12397478.374576595,-20708819.630404864,2014-07-18,242065893.00498146
210318023,37677339.29693872,-68950884.29162976,2014-07-19,241591567.99469104
176449304,-2174869.023103021,-62493069.96129761,2014-07-20,241117242.98440063
378088594,93232042.60084116,44215721.48705868,2014-07-21,240640829.91210017
243084133,-44987478.74236242,47907194.902562745,2014-07-22,240164416.83979967
265461894,-12627521.586587131,38401411.81908795,2014-07-23,239688003.76749918
277044480,16206531.29059755,21628445.67462284,2014-07-24,239209503.0347796
181641088,-36381094.67165515,-20708819.630404864,2014-07-25,238731002.30206
128268053,-41033564.27771065,-68950884.29162976,2014-07-26,238252501.5693404
151406251,-23872577.459975295,-62493069.96129761,2014-07-27,237771898.4212729
371762756,90255739.23973593,44215721.48705868,2014-07-28,237291295.2732054
228093046,-56624841.02770061,47907194.902562745,2014-07-29,236810692.12513787
209917272,-64812845.93647581,38401411.81908795,2014-07-30,236328706.11738786
191728916,-65745566.61835257,21628445.67462284,2014-07-31,235846036.94372973
