observed,resid,seasonal,timestamp,trend
-109606429.2,-107576746.60283847,-57288.47429029457,2013-09-30,-1972394.1228712338
-122644894.1,-120671421.51425755,-38272.931365901604,2013-10-01,-1935199.6543765378
-121309450.0,-119396307.00937775,-18313.86943897046,2013-10-02,-1894829.1211832708
-105545000.0,-103690484.78847855,-56.62353143841028,2013-10-03,-1854458.5879900039
-59234552.58,-57439009.07660072,18544.55139746517,2013-10-04,-1814088.054796737
-1974428.4619999998,-238646.57783883554,37935.637442305684,2013-10-05,-1773717.52160347
2041198.395,3714079.0947401933,57451.70978683047,2013-10-06,-1730332.409527024
-102687223.6,-100942987.82825913,-57288.47429029457,2013-10-07,-1686947.2974505778
-39465108.15,-37783273.033259965,-38272.931365901604,2013-10-08,-1643562.185374132
-67944185.08,-66325694.13726334,-18313.86943897046,2013-10-09,-1600177.073297686
-51056023.04,-49502292.39073536,-56.62353143841028,2013-10-10,-1553674.0257332001
-3982042.605,-2493416.178228751,18544.55139746517,2013-10-11,-1507170.9781687143
46037347.54,47460079.83316192,37935.637442305684,2013-10-12,-1460667.9306042287
26930435.42,28287148.593252912,57451.70978683047,2013-10-13,-1414164.883039743
-22711961.89,-21290668.740366668,-57288.47429029457,2013-10-14,-1364004.6753430353
-71122235.67,-69770118.27098776,-38272.931365901604,2013-10-15,-1313844.4676463276
-46985126.87,-45703128.74061141,-18313.86943897046,2013-10-16,-1263684.2599496199
-43520950.12,-42307369.44421565,-56.62353143841028,2013-10-17,-1213524.0522529122
3905045.598,5044904.095431108,18544.55139746517,2013-10-18,-1158403.0488285734
9678976.026,10744322.43396193,37935.637442305684,2013-10-19,-1103282.0454042344
-4074616.81,-3083907.477806935,57451.70978683047,2013-10-20,-1048161.0419798957
-54628000.54,-53577672.02715415,-57288.47429029457,2013-10-21,-993040.0385555568
-18869095.29,-17900762.847500518,-38272.931365901604,2013-10-22,-930059.5111335798
-49517180.47,-48631787.61684943,-18313.86943897046,2013-10-23,-867078.9837116029
-68893434.7,-68089279.62017894,-56.62353143841028,2013-10-24,-804098.4562896258
-32023795.53,-31301222.152529817,18544.55139746517,2013-10-25,-741117.9288676488
4533783.037,5160168.300615668,37935.637442305684,2013-10-26,-664320.9010579749
8381577.339,8911649.50246147,57451.70978683047,2013-10-27,-587523.8732483009
-38484995.26,-37916979.94027107,-57288.47429029457,2013-10-28,-510726.84543862694
-70272192.32,-69799989.57100514,-38272.931365901604,2013-10-29,-433929.81762895297
-53845226.48,-53494672.03666563,-18313.86943897046,2013-10-30,-332240.5738953938
-55452206.69,-55221598.73630673,-56.62353143841028,2013-10-31,-230551.3301618346
40933604.49,41043922.025030814,18544.55139746517,2013-11-01,-128862.08642827542
2867701.376,2856938.5812524105,37935.637442305684,2013-11-02,-27172.842694716233
912304.6337,694875.7760076337,57451.70978683047,2013-11-03,159977.1479055359
123255709.0,122965870.33578451,-57288.47429029457,2013-11-04,347127.13850578805
165429.8876,-330574.3101401386,-38272.931365901604,2013-11-05,534277.1291060402
9460435.359,8757322.108732678,-18313.86943897046,2013-11-06,721427.1197062923
12829533.87,11736482.647399085,-56.62353143841028,2013-11-07,1093107.846132353
112774073.8,111290740.6760441,18544.55139746517,2013-11-08,1464788.5725584137
57949338.39,56074933.45357322,37935.637442305684,2013-11-09,1836469.2989844747
87604720.74,85339119.00480263,57451.70978683047,2013-11-10,2208150.0254105353
-38400778.73,-40977864.40514298,-57288.47429029457,2013-11-11,2634374.149433278
-42087599.65,-45109924.99209012,-38272.931365901604,2013-11-12,3060598.2734560203
-7479700.004,-10948208.532039793,-18313.86943897046,2013-11-13,3486822.397478763
2799681.591,-1113308.3069700673,-56.62353143841028,2013-11-14,3913046.5215015057
-4848310.938,-9258930.32949683,18544.55139746517,2013-11-15,4392074.8400993645
39343226.24,34434187.44386047,37935.637442305684,2013-11-16,4871103.158697222
24271911.16,18864327.972918086,57451.70978683047,2013-11-17,5350131.47729508
-965627.828,-6737499.149602644,-57288.47429029457,2013-11-18,5829159.795892939
-69606730.48,-75921817.32610491,-38272.931365901604,2013-11-19,6353359.777470813
-26356592.56,-33215838.44960972,-18313.86943897046,2013-11-20,6877559.759048687
45415627.3,38013924.18290488,-56.62353143841028,2013-11-21,7401759.7406265605
-11176351.43,-19120855.7036019,18544.55139746517,2013-11-22,7925959.722204435
-268745.5873,-8788033.731114978,37935.637442305684,2013-11-23,8481352.506372672
4195733.995,-4898463.00532774,57451.70978683047,2013-11-24,9036745.29054091
-60322310.32,-69857159.92041884,-57288.47429029457,2013-11-25,9592138.074709147
46313572.9,36204314.972488515,-38272.931365901604,2013-11-26,10147530.858877385
-68518867.27,-79217778.68391512,-18313.86943897046,2013-11-27,10717225.283354104
-46785707.48,-58072570.56429938,-56.62353143841028,2013-11-28,11286919.707830822
-27984937.31,-39860095.993705004,18544.55139746517,2013-11-29,11856614.13230754
16668236.58,4203992.385773435,37935.637442305684,2013-11-30,12426308.55678426
28879414.3,15828774.454932084,57451.70978683047,2013-12-01,12993188.135281086
127044196.1,113541416.86051238,-57288.47429029457,2013-12-02,13560067.71377791
46147748.48,32059074.11909116,-38272.931365901604,2013-12-03,14126947.292274736
5379818.419,-9295694.58233259,-18313.86943897046,2013-12-04,14693826.87077156
-6467725.732999999,-21709380.18620984,-56.62353143841028,2013-12-05,15241711.076741278
-9034324.49,-24842464.32410846,18544.55139746517,2013-12-06,15789595.282710996
28011825.46,11636410.333876982,37935.637442305684,2013-12-07,16337479.488680713
5228059.15,-11714756.25443726,57451.70978683047,2013-12-08,16885363.69465043
-54202284.39,-71545702.67424728,-57288.47429029457,2013-12-09,17400706.75853757
-53571298.4,-71449075.2910588,-38272.931365901604,2013-12-10,17916049.822424702
15378852.17,-3034226.846872866,-18313.86943897046,2013-12-11,18431392.886311837
-67357603.31,-86304282.63666755,-56.62353143841028,2013-12-12,18946735.95019897
-6901957.58,-26341253.787283503,18544.55139746517,2013-12-13,19420751.655886035
7913085.857999999,-12019617.141015407,37935.637442305684,2013-12-14,19894767.3615731
76043246.03,55617011.252953,57451.70978683047,2013-12-15,20368783.06726017
-42501002.69,-63286512.98865694,-57288.47429029457,2013-12-16,20842798.772947233
-49103715.07,-70335852.96246006,-38272.931365901604,2013-12-17,21270410.823825963
-54269686.87,-75949395.87526572,-18313.86943897046,2013-12-18,21698022.874704696
16060616.28,-6064962.022051992,-56.62353143841028,2013-12-19,22125634.92558343
-47510602.18,-70082393.70785964,18544.55139746517,2013-12-20,22553246.97646216
-18832101.93,-41801763.680439316,37935.637442305684,2013-12-21,22931726.11299701
15106689.06,-8260967.899318688,57451.70978683047,2013-12-22,23310205.249531858
-49737969.86,-73369365.77177641,-57288.47429029457,2013-12-23,23688684.38606671
52880626.76,28851736.168764338,-38272.931365901604,2013-12-24,24067163.52260156
136257296.0,111879855.34447028,-18313.86943897046,2013-12-25,24395754.524968695
-6508858.846,-31233147.749804392,-56.62353143841028,2013-12-26,24724345.52733583
20623271.72,-4448209.361100435,18544.55139746517,2013-12-27,25052936.52970297
52912057.99,27492594.820487592,37935.637442305684,2013-12-28,25381527.532070104
13083181.54,-12636184.436076777,57451.70978683047,2013-12-29,25661914.266289946
29029233.19,3144220.6637805123,-57288.47429029457,2013-12-30,25942301.000509784
4591448.371,-21592966.432363726,-38272.931365901604,2013-12-31,26222687.734729625
78427738.13,51942977.5304895,-18313.86943897046,2014-01-01,26503074.468949467
199586880.5,172846438.51304215,-56.62353143841028,2014-01-02,26740498.61048928
143111903.2,116115435.89657342,18544.55139746517,2014-01-03,26977922.75202909
37829139.61,10575857.078988794,37935.637442305684,2014-01-04,27215346.8935689
49331299.78,21821077.03510446,57451.70978683047,2014-01-05,27452771.03510871
176954287.8,149357722.011358,-57288.47429029457,2014-01-06,27653854.262932286
320354833.3,292538168.74061006,-38272.931365901604,2014-01-07,27854937.490755856
3514188.4760000003,-24523518.37314046,-18313.86943897046,2014-01-08,28056020.718579434
37363935.55,9106888.227128431,-56.62353143841028,2014-01-09,28257103.946403004
30962303.59,2517079.3492027707,18544.55139746517,2014-01-10,28426679.689399764
87366499.34,58732308.27016118,37935.637442305684,2014-01-11,28596255.432396516
63868030.83,35044747.94481989,57451.70978683047,2014-01-12,28765831.175393276
174024200.4,145146081.95590025,-57288.47429029457,2014-01-13,28935406.918390032
79980818.85,50942314.20596955,-38272.931365901604,2014-01-14,29076777.575396348
123431548.9,94231714.53703631,-18313.86943897046,2014-01-15,29218148.232402667
124234782.8,94875320.53412244,-56.62353143841028,2014-01-16,29359518.889408983
131257410.2,101737976.10218725,18544.55139746517,2014-01-17,29500889.5464153
69916161.42,40261507.97970693,37935.637442305684,2014-01-18,29616717.80285077
13533643.39,-16256354.379073074,57451.70978683047,2014-01-19,29732546.059286244
55503634.46,25712548.618568577,-57288.47429029457,2014-01-20,29848374.31572172
128896643.1,98970713.45920871,-38272.931365901604,2014-01-21,29964202.572157193
223807494.0,193769781.53913423,-18313.86943897046,2014-01-22,30056026.33030473
223877569.9,193729776.43507916,-56.62353143841028,2014-01-23,30147850.08845227
393159940.1,362901721.70200276,18544.55139746517,2014-01-24,30239673.846599806
270838417.1,240468983.85781038,37935.637442305684,2014-01-25,30331497.604747344
350208374.9,319750274.55652595,57451.70978683047,2014-01-26,30400648.63368719
370382237.8,339969726.6116633,-57288.47429029457,2014-01-27,30469799.662627038
552992833.2,522492155.4397991,-38272.931365901604,2014-01-28,30538950.691566885
671125686.1,640535898.2489322,-18313.86943897046,2014-01-29,30608101.72050673
-36000547.09,-66656367.32737935,-56.62353143841028,2014-01-30,30655876.860910792
-139877380.9,-170599577.45271233,18544.55139746517,2014-01-31,30703652.00131485
-111900007.1,-142689369.87916118,37935.637442305684,2014-02-01,30751427.141718905
-126408809.5,-157265463.4919098,57451.70978683047,2014-02-02,30799202.282122966
-208529677.6,-239301364.6655884,-57288.47429029457,2014-02-03,30828975.53987869
-212735396.2,-243555872.0662685,-38272.931365901604,2014-02-04,30858748.797634408
-78181969.16,-109052177.34595115,-18313.86943897046,2014-02-05,30888522.055390134
-41886871.22,-72805109.90961441,-56.62353143841028,2014-02-06,30918295.313145854
345865025.3,314911574.03320295,18544.55139746517,2014-02-07,30934906.715399608
176395398.5,145405944.74490434,37935.637442305684,2014-02-08,30951518.11765336
151995522.5,120969941.27030605,57451.70978683047,2014-02-09,30968129.51990711
349048624.6,318121172.1521295,-57288.47429029457,2014-02-10,30984740.922160864
516927928.2,485974149.99457496,-38272.931365901604,2014-02-11,30992051.136790913
470368331.4,439387283.918018,-18313.86943897046,2014-02-12,30999361.35142096
351606922.6,320600307.6574805,-56.62353143841028,2014-02-13,31006671.566051014
252446118.1,221413591.76792145,18544.55139746517,2014-02-14,31013981.780681062
68286606.67,37233933.48469746,37935.637442305684,2014-02-15,31014737.547860235
136227031.0,105154085.97517377,57451.70978683047,2014-02-16,31015493.315039404
402584276.4,371625315.7920717,-57288.47429029457,2014-02-17,31016249.082218572
286601613.4,255622881.48196813,-38272.931365901604,2014-02-18,31017004.849397745
110701381.3,79707712.23624088,-18313.86943897046,2014-02-19,31011982.933198094
198869282.2,167862377.80653298,-56.62353143841028,2014-02-20,31006961.016998447
110814442.4,79793958.74780375,18544.55139746517,2014-02-21,31001939.1007988
90043300.41,59008447.58795854,37935.637442305684,2014-02-22,30996917.184599154
137142930.4,106099132.11034751,57451.70978683047,2014-02-23,30986346.579865664
348029727.5,317111239.99915814,-57288.47429029457,2014-02-24,30975775.975132182
251850473.2,220923540.7609672,-38272.931365901604,2014-02-25,30965205.370398693
378470230.4,347533909.5037737,-18313.86943897046,2014-02-26,30954634.765665207
388246955.2,357308231.62407506,-56.62353143841028,2014-02-27,30938780.199456412
181005991.3,150064521.11535493,18544.55139746517,2014-02-28,30922925.633247614
166395562.1,135450555.3955189,37935.637442305684,2014-03-01,30907071.06703882
71829188.66,40880520.44938314,57451.70978683047,2014-03-02,30891216.500830024
192612874.0,161800891.63800973,-57288.47429029457,2014-03-03,30869270.836280562
208141843.9,177332791.65963483,-38272.931365901604,2014-03-04,30847325.171731096
147672086.4,116865020.76225735,-18313.86943897046,2014-03-05,30825379.50718163
272861185.8,242057808.58089927,-56.62353143841028,2014-03-06,30803433.842632167
128218989.7,97428816.91560495,18544.55139746517,2014-03-07,30771628.232997574
42658349.23,11880590.96919471,37935.637442305684,2014-03-08,30739822.62336298
36292900.52,5527431.796484785,57451.70978683047,2014-03-09,30708017.013728388
180589496.9,149970573.9701965,-57288.47429029457,2014-03-10,30676211.404093795
110508686.6,79919404.93023956,-38272.931365901604,2014-03-11,30627554.601126336
66464816.83,35904232.90128008,-18313.86943897046,2014-03-12,30578897.798158884
53508608.02,22978423.64834001,-56.62353143841028,2014-03-13,30530240.995191433
60161895.61,29661766.86637856,18544.55139746517,2014-03-14,30481584.192223974
83058506.09,52613076.79018773,37935.637442305684,2014-03-15,30407493.66236997
57277166.31,26886311.46769721,57451.70978683047,2014-03-16,30333403.132515963
18690966.63,-11511057.498371666,-57288.47429029457,2014-03-17,30259312.60266196
111963549.5,81816600.35855795,-38272.931365901604,2014-03-18,30185222.072807953
45045545.59,14986338.83795754,-18313.86943897046,2014-03-19,30077520.621481434
68905754.64,38935992.093376525,-56.62353143841028,2014-03-20,29969819.170154914
23386844.09,-6493818.180225857,18544.55139746517,2014-03-21,29862117.71882839
-15824897.76,-45617249.66494418,37935.637442305684,2014-03-22,29754416.267501872
-47717162.34,-77380616.04241379,57451.70978683047,2014-03-23,29606001.99262695
-10086857.82,-39487157.063461736,-57288.47429029457,2014-03-24,29457587.717752032
-12007407.76,-41278308.27151121,-38272.931365901604,2014-03-25,29309173.44287711
-43809492.13,-72951937.4285632,-18313.86943897046,2014-03-26,29160759.16800219
-32523154.48,-61488523.41960565,-56.62353143841028,2014-03-27,28965425.563137084
-35519093.42,-64307729.92966945,18544.55139746517,2014-03-28,28770091.95827198
-49666500.66,-78279194.65084918,37935.637442305684,2014-03-29,28574758.353406873
-11964357.16,-40401233.6183286,57451.70978683047,2014-03-30,28379424.74854177
73434799.89,45358721.734116174,-57288.47429029457,2014-03-31,28133366.630174123
124927104.5,97078068.91955942,-38272.931365901604,2014-04-01,27887308.51180648
36702861.64,9079925.116000133,-18313.86943897046,2014-04-02,27641250.39343884
63297816.75,35902681.09846025,-56.62353143841028,2014-04-03,27395192.275071193
-11261477.51,-38377413.17044834,18544.55139746517,2014-04-04,27097391.109050874
-9099723.062,-35937248.642472856,37935.637442305684,2014-04-05,26799589.94303055
-89386672.87,-115945913.35679707,57451.70978683047,2014-04-06,26501788.777010232
-129800527.6,-155947226.7366996,-57288.47429029457,2014-04-07,26203987.610989913
25251358.78,-566170.2632361893,-38272.931365901604,2014-04-08,25855801.974602092
63739334.72,38250032.2512247,-18313.86943897046,2014-04-09,25507616.33821427
85185518.62,60026144.541705,-56.62353143841028,2014-04-10,25159430.701826446
-26047782.1,-50877571.71683609,18544.55139746517,2014-04-11,24811245.065438624
-34349943.75,-58806097.22761358,37935.637442305684,2014-04-12,24418217.840171274
-11082112.66,-35164754.984690756,57451.70978683047,2014-04-13,24025190.614903923
-17110091.47,-40684966.38534628,-57288.47429029457,2014-04-14,23632163.389636572
99018046.26,75817183.02699669,-38272.931365901604,2014-04-15,23239136.16436922
68253295.03,45459752.26991286,-18313.86943897046,2014-04-16,22811856.62952611
54582474.74,32197954.26884844,-56.62353143841028,2014-04-17,22384577.094683
-24247430.15,-46223272.261237346,18544.55139746517,2014-04-18,21957297.559839886
57143086.67,35575133.00756092,37935.637442305684,2014-04-19,21530018.024996772
-27447421.54,-48586073.63810764,57451.70978683047,2014-04-20,21081200.38832081
-25138116.65,-45713210.92735455,-57288.47429029457,2014-04-21,20632382.75164485
-43581421.23,-63726713.413602985,-38272.931365901604,2014-04-22,20183565.11496889
-5017666.228999999,-24734099.837853953,-18313.86943897046,2014-04-23,19734747.478292927
18198540.63,-1097117.654505983,-56.62353143841028,2014-04-24,19295714.90803742
-41420307.12,-60295534.009179376,18544.55139746517,2014-04-25,18856682.337781914
-58610538.15,-77066123.55496871,37935.637442305684,2014-04-26,18417649.76752641
-70434984.45,-88471053.35705774,57451.70978683047,2014-04-27,17978617.197270904
283985.5595,-17273786.043272547,-57288.47429029457,2014-04-28,17615060.077062845
3581905.1089999997,-13631324.91648889,-38272.931365901604,2014-04-29,17251502.95685479
-56613181.77,-73482813.73720776,-18313.86943897046,2014-04-30,16887945.836646732
-105022989.7,-121547321.79290724,-56.62353143841028,2014-05-01,16524388.716438673
-134821628.8,-151031577.9957693,18544.55139746517,2014-05-02,16191404.644371815
-22854015.27,-38750371.479747266,37935.637442305684,2014-05-03,15858420.572304957
88199674.04,72616785.82997507,57451.70978683047,2014-05-04,15525436.500238098
48651714.45,33516550.49611906,-57288.47429029457,2014-05-05,15192452.42817124
-6650709.282000001,-21496201.684899494,-38272.931365901604,2014-05-06,14883765.334265392
102985677.6,88428913.22907943,-18313.86943897046,2014-05-07,14575078.240359545
97124241.36,82857906.83707774,-56.62353143841028,2014-05-08,14266391.1464537
23669808.55,9693559.946054684,18544.55139746517,2014-05-09,13957704.052547852
81631234.15,67925482.21655501,37935.637442305684,2014-05-10,13667816.296002679
-30133378.52,-43568758.769244336,57451.70978683047,2014-05-11,13377928.539457504
5157488.915,-7873263.393622036,-57288.47429029457,2014-05-12,13088040.78291233
-47094843.11,-59854723.20500126,-38272.931365901604,2014-05-13,12798153.026367158
-6557636.267999999,-19062334.56922727,-18313.86943897046,2014-05-14,12523012.170666242
19954837.52,7707022.828566112,-56.62353143841028,2014-05-15,12247871.314965326
-23546933.29,-35538208.30066188,18544.55139746517,2014-05-16,11972730.459264413
-32333418.39,-44068943.6310058,37935.637442305684,2014-05-17,11697589.603563497
-45851623.74,-57343541.55284141,57451.70978683047,2014-05-18,11434466.103054574
-58592476.98,-69706531.10825534,-57288.47429029457,2014-05-19,11171342.602545649
133894193.3,123024247.12932917,-38272.931365901604,2014-05-20,10908219.102036724
-11959490.82,-22586272.552088834,-18313.86943897046,2014-05-21,10645095.6015278
53493329.3,43101223.168900646,-56.62353143841028,2014-05-22,10392162.754630791
-3703043.195,-13860817.654131247,18544.55139746517,2014-05-23,10139229.907733781
-40982827.98,-50907060.67827907,37935.637442305684,2014-05-24,9886297.060836772
-41068168.02,-50758983.9437266,57451.70978683047,2014-05-25,9633364.213939762
29477280.9,20145268.291694798,-57288.47429029457,2014-05-26,9389301.082595497
-18757486.63,-27864451.649885327,-38272.931365901604,2014-05-27,9145237.951251231
-31373083.59,-40255944.540468,-18313.86943897046,2014-05-28,8901174.819906967
31656840.4,22999785.334968735,-56.62353143841028,2014-05-29,8657111.688562702
-24453192.66,-32892697.004738655,18544.55139746517,2014-05-30,8420959.79334119
-51985921.02,-60208664.55556199,37935.637442305684,2014-05-31,8184807.898119678
-22277279.63,-30283387.34268499,57451.70978683047,2014-06-01,7948656.002898165
-154950279.1,-162605494.73338637,-57288.47429029457,2014-06-02,7712504.107676653
-44676872.93,-52122172.914978325,-38272.931365901604,2014-06-03,7483572.916344228
-30805645.14,-38041972.995572835,-18313.86943897046,2014-06-04,7254641.725011805
93389852.59,86364198.67985207,-56.62353143841028,2014-06-05,7025710.533679381
52652848.72,45837524.826255575,18544.55139746517,2014-06-06,6796779.342346956
-8768550.424,-15381061.931000754,37935.637442305684,2014-06-07,6574575.869558448
98642461.16,92232637.05344322,57451.70978683047,2014-06-08,6352372.396769939
55182141.85,49109261.40030887,-57288.47429029457,2014-06-09,6130168.923981429
40704379.08,34834686.560172975,-38272.931365901604,2014-06-10,5907965.451192921
24631678.69,18957972.872903414,-18313.86943897046,2014-06-11,5692019.686535554
47948583.24,42472565.94165325,-56.62353143841028,2014-06-12,5476073.921878189
-29601670.81,-34880343.518618286,18544.55139746517,2014-06-13,5260128.157220822
-12760575.15,-17842693.180005763,37935.637442305684,2014-06-14,5044182.392563456
-35213362.6,-40104842.40572465,57451.70978683047,2014-06-15,4834028.095937818
78611450.05,74044864.72497812,-57288.47429029457,2014-06-16,4623873.79931218
-40741447.77,-45116894.34132065,-38272.931365901604,2014-06-17,4413719.502686542
34468060.99,30282809.65337807,-18313.86943897046,2014-06-18,4203565.206060905
56427876.15,52429121.65935243,-56.62353143841028,2014-06-19,3998811.1141790072
7292744.708,3480143.134305425,18544.55139746517,2014-06-20,3794057.0222971095
-14099999.03,-17727237.597857516,37935.637442305684,2014-06-21,3589302.9304152117
